"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"655","110510",2000,0,141.19961,451.5,373
"656","110510",2001,0,168.344611,463,387
"657","110510",2002,0,149.034502,488,323
"658","110510",2003,0,167.08279,479,386
"659","110510",2004,0,170.358516,447,351
"660","110510",2005,0,158.937781,444,393
"661","110510",2006,0,179.806969,462,405
"662","110510",2007,0,196.272226,468,334
"663","110510",2008,0,218.074591,470,390
"664","110510",2009,0,231.239052,452,304
"665","110510",2010,0,223.941975,433,263
"666","110529",1991,936,131.522942,662,470
"667","110529",1992,1384,134.477258,629,373
"668","110529",1993,1674,133.317412,610,383
"669","110529",1995,1891,147.28268,612,374
"670","110529",1996,1935,147.829531,595,393
"671","110529",1997,1903,159.547643,581,466
"672","110529",1998,1855,167.6049,571,516
"673","110529",1999,0,159.288942,585,599
"674","110529",2000,0,222.984408,595.5,578
"675","110529",2001,0,252.112049,606,535
"676","110529",2002,0,221.714857,609,651
"677","110529",2003,0,216.002922,596,693
"678","110529",2004,0,270.12667,549,588
"679","110529",2005,0,229.765884,559,773
"680","110529",2006,0,250.600751,563,769
"681","110529",2007,0,249.001386,594,770
"682","110529",2008,0,275.571289,570,680
"683","110529",2009,0,287.158907,562,714
"684","110529",2010,0,268.825642,504,458
"685","110538",1991,936,126.620513,639,1009
"686","110538",1992,1452,126.000536,587,1018
"687","110538",1993,1674,128.004272,574,899
"688","110538",1995,1891,131.046633,545,940
"689","110538",1996,1935,129.048657,541,1018
"690","110538",1997,2076,136.930637,536,1125
"691","110538",1998,2026,143.103414,552,1263
"692","110538",1999,0,150.740839,571,1398
"693","110538",2000,0,203.91839,579,1336
"694","110538",2001,0,230.327557,587,1444
"695","110538",2002,0,173.850884,572,1353
"696","110538",2003,0,179.096729,525,1385
"697","110538",2004,0,179.076262,498,1485
"698","110538",2005,0,182.717671,506,1452
"699","110538",2006,0,182.506221,530,1597
"700","110538",2007,0,193.472002,559,1765
"701","110538",2008,0,214.89036,565,1821
"702","110538",2009,0,218.118936,531,1488
"703","110538",2010,0,205.678336,500,1015
"704","110547",1991,936,68.2213,285,50
"705","110547",1992,1399,67.246795,277,53
"706","110547",1993,1674,70.393297,268,46
"707","110547",1995,1891,78.89789,265,23
"708","110547",1996,1935,82.073628,276,14
"709","110547",1997,1791,84.988633,265,27
"710","110547",1998,1748,89.067155,277,20
"711","110547",1999,0,96.499688,294,24
"712","110547",2000,0,118.132519,290.5,25
"713","110547",2001,0,125.841564,287,25
"714","110547",2002,0,110.034192,295,30
"715","110547",2003,0,121.297004,310,25
"716","110547",2004,0,123.61311,288,36
"717","110547",2005,0,122.340499,270,34
"718","110547",2006,0,124.895812,268,41
"719","110547",2007,0,131.00551,292,38
"720","110547",2008,0,142.008291,282,35
"721","110547",2009,0,149.52373,293,34
"722","110547",2010,0,141.153995,279,41
"723","110556",1991,936,144.795062,734,711
"724","110556",1992,1446,151.33612,643,666
"725","110556",1993,1674,148.262589,649,522
"726","110556",1995,1891,155.563798,637,537
"727","110556",1996,1935,154.720254,630,469
"728","110556",1997,1802,163.274204,637,486
"729","110556",1998,1754,171.027393,625,488
"730","110556",1999,0,176.479125,646,573
"731","110556",2000,0,262.284871,646,629
"732","110556",2001,0,278.695,646,704
"733","110556",2002,0,225.074315,677,825
"734","110556",2003,0,237.371519,648,915
"735","110556",2004,0,234.268316,601,839
"736","110556",2005,0,219.52263,636,785
"737","110556",2006,0,259.430683,664,843
"738","110556",2007,0,207.464641,704,797
"739","110556",2008,0,284.103506,703,847
"740","110556",2009,0,285.931101,653,780
"741","110556",2010,0,287.923239,642,667
"742","110565",1991,936,136.230621,686,714
"743","110565",1992,1480,141.783862,645,562
"744","110565",1993,1674,137.028144,623,431
"745","110565",1995,1891,154.680793,612,556
"746","110565",1996,1935,149.541084,618,610
"747","110565",1997,1936,172.027669,602,625
"748","110565",1998,1858,177.699594,621,636
"749","110565",1999,0,234.680768,646,758
"750","110565",2000,0,248.305684,690.5,843
"751","110565",2001,0,288.025163,735,846
"752","110565",2002,0,302.424816,776,1076
"753","110565",2003,0,280.692214,755,1018
"754","110565",2004,0,287.64523,719,1117
"755","110565",2005,0,271.180602,757,1127
"756","110565",2006,0,302.357831,826,1045
"757","110565",2007,0,341.782013,894,1078
"758","110565",2008,0,387.685385,879,1275
"759","110565",2009,0,377.034019,866,1034
"760","110565",2010,0,368.020662,848,975
"761","110574",1991,936,89.330659,435,217
"762","110574",1992,1423,91.122411,388,135
"763","110574",1993,1674,91.972147,383,134
"764","110574",1995,1891,105.835355,381,119
"765","110574",1996,1935,106.629523,384,129
"766","110574",1997,1812,113.048024,352,128
"767","110574",1998,1746,119.074689,350,159
"768","110574",1999,0,125.935615,355,147
"769","110574",2000,0,146.723655,353,156
"770","110574",2001,0,175.543366,351,131
"771","110574",2002,0,153.599935,336,164
"772","110574",2003,0,158.849789,330,140
"773","110574",2004,0,152.90706,312,159
"774","110574",2005,0,142.700631,322,138
"775","110574",2006,0,158.732382,334,126
"776","110574",2007,0,171.032914,350,124
"777","110574",2008,0,187.556246,372,188
"778","110574",2009,0,201.326638,354,187
"779","110574",2010,0,179.489946,327,165
"780","110583",1991,936,196.148238,861,791
"781","110583",1992,1425,191.674428,793,497
"782","110583",1993,1674,189.84985,780,439
"783","110583",1995,1891,200.55184,773,515
"784","110583",1996,1935,208.025075,775,641
"785","110583",1997,1844,213.942025,779,706
"786","110583",1998,1766,227.711567,782,809
"787","110583",1999,0,244.38148,815,1068
"788","110583",2000,0,328.493346,869.5,1078
"789","110583",2001,0,376.701472,924,1474
"790","110583",2002,0,288.394134,947,1064
"791","110583",2003,0,312.360925,964,1233
"792","110583",2004,0,314.028114,918,1000
"793","110583",2005,0,313.724487,968,1348
"794","110583",2006,0,353.262581,987,1307
"795","110583",2007,0,363.611753,1030,1135
"796","110583",2008,0,397.871551,1012,1324
"797","110583",2009,0,412.167584,1001,779
"798","110583",2010,0,388.372973,953,808
"799","110592",1991,936,142.640395,616,75
"800","110592",1992,1427,139.483913,550,47
"801","110592",1993,1674,133.528956,579,33
"802","110592",1995,1891,142.597254,565,62
"803","110592",1996,1935,146.499114,555,66
"804","110592",1997,1758,145.874938,573,64
"805","110592",1998,1679,158.578482,569,80
"806","110592",1999,0,176.747372,592,86
"807","110592",2000,0,207.29963,586.5,75
"808","110592",2001,0,231.480958,581,70
"809","110592",2002,0,207.000523,599,97
"810","110592",2003,0,216.148036,600,83
"811","110592",2004,0,215.34514,558,61
"812","110592",2005,0,209.329662,581,60
"813","110592",2006,0,219.348374,565,76
"814","110592",2007,0,231.458669,566,65
"815","110592",2008,0,240.637994,579,67
"816","110592",2009,0,259.144955,579,81
"817","110592",2010,0,228.505556,556,80
"818","110617",1991,936,159.230999,808,678
"819","110617",1992,1460,160.762944,726,418
"820","110617",1993,1674,163.371464,721,496
"821","110617",1995,1891,177.360771,717,473
"822","110617",1996,1935,173.012076,720,524
"823","110617",1997,1982,194.941513,713,505
"824","110617",1998,1934,197.155335,706,589
"825","110617",1999,0,215.393825,731,704
"826","110617",2000,0,293.10579,728,741
"827","110617",2001,0,321.154414,725,891
"828","110617",2002,0,272.023344,801,944
"829","110617",2003,0,289.708599,811,941
"830","110617",2004,0,295.132439,800,884
"831","110617",2005,0,294.165252,765,911
"832","110617",2006,0,288.806071,786,901
"833","110617",2007,0,310.747975,783,682
"834","110617",2008,0,334.269539,779,869
"835","110617",2009,0,346.734388,776,906
"836","110617",2010,0,340.387529,723,783
"837","113698",1991,10390,11.823311,42,44
"838","113698",1992,11280,14.336986,42,44
"839","113698",1993,12180,14.658314,40,49
"840","113698",1995,13890,18.581121,46,49
"841","113698",1996,14670,20.483669,39,31
"842","113698",1997,15424,19.668532,44,38
"843","113698",1998,16160,20.970784,49,45
"844","113698",1999,16512,19.783485,43,67
"845","113698",2000,17256,20.041422,48.5,58
"846","113698",2001,18648,23.328268,54,59
"847","113698",2002,20320,26.339737,58,78
"848","113698",2003,22250,28.86789,72,88
"849","113698",2004,24254,29.978153,65,109
"850","113698",2005,25950,30.967719,67,82
"851","113698",2006,27770,32.016529,78,99
"852","113698",2007,30270,39.115926,73,100
"853","113698",2008,32090,42.870539,79,71
"854","113698",2009,33540,43.29243,81,98
"855","113698",2010,35220,48.183079,83,91
"856","115755",1991,936,72.689966,342,649
"857","115755",1992,1467,75.491862,324,560
"858","115755",1993,1674,76.200026,301,390
"859","115755",1995,1891,78.302663,311,644
"860","115755",1996,1935,80.203681,315,529
"861","115755",1997,1923,86.336329,309,481
"862","115755",1998,1905,89.242899,319,477
"863","115755",1999,0,93.20381,317,511
"864","115755",2000,0,121.265421,313,535
"865","115755",2001,0,128.869259,309,461
"866","115755",2002,0,106.377971,303,499
"867","115755",2003,0,111.739847,288,506
"868","115755",2004,0,114.092962,288,426
"869","115755",2005,0,115.057739,289,433
"870","115755",2006,0,114.082254,299,485
"871","115755",2007,0,123.378558,284,472
"872","115755",2008,0,125.379857,279,555
"873","115755",2009,0,136.422938,272,741
"874","115755",2010,0,136.869009,250,644
"875","119173",1991,9950,18.051735,54,29
"876","119173",1992,10830,19.564014,58,29
"877","119173",1993,11690,22.30449,52,39
"878","119173",1995,13812,28.593324,72,30
"879","119173",1996,14014,30.130831,65,30
"880","119173",1997,14716,30.30943,76,44
"881","119173",1998,15452,27.281992,82,43
"882","119173",1999,16776,30.176358,76,26
"883","119173",2000,17036,31.923066,75.5,33
"884","119173",2001,17888,34.320554,75,38
"885","119173",2002,18782,33.796777,55,21
"886","119173",2003,19722,36.499404,71,40
"887","119173",2004,20708,38.197317,70,33
"888","119173",2005,22054,40.521984,74,46
"889","119173",2006,23380,46.609149,77,26
"890","119173",2007,24550,46.291806,81,20
"891","119173",2008,26280,48.985649,83,21
"892","119173",2009,27840,54.179416,90,17
"893","119173",2010,29232,54.041751,95,29
"894","120184",1991,10165,10.793662,55,32
"895","120184",1992,11015,11.41318,57,32
"896","120184",1993,11750,13.193448,59,39
"897","120184",1995,13535,17.44828,60,42
"898","120184",1996,14400,18.73215,60,40
"899","120184",1997,14976,16.843001,62,41
"900","120184",1998,15576,18.456511,63,40
"901","120184",1999,16200,18.976356,66,38
"902","120184",2000,16850,20.61308,61.5,49
"903","120184",2001,18200,22.254229,57,29
"904","120184",2002,19110,23.261017,51,43
"905","120184",2003,20050,23.550623,57,70
"906","120184",2004,21350,23.976562,52,78
"907","120184",2005,22520,26.176489,50,50
"908","120184",2006,23650,26.112578,53,59
"909","120184",2007,24450,27.290143,54,30
"910","120184",2008,25300,28.070661,54,32
"911","120184",2009,26830,27.042563,55,26
"912","120184",2010,28200,27.010381,59,31
"913","121309",1991,8058,29.089436,92,243
"914","121309",1992,8838,28.655224,91,317
"915","121309",1993,9542,32.47261,94,361
"916","121309",1995,10880,37.197425,101,405
"917","121309",1996,11824,39.405134,100,445
"918","121309",1997,12464,33.023352,108,424
"919","121309",1998,12650,36.035182,109,499
"920","121309",1999,13186,41.540455,117,520
"921","121309",2000,13900,43.74673,120.5,457
"922","121309",2001,14800,47.813317,124,478
"923","121309",2002,15760,49.845379,128,459
"924","121309",2003,18000,53.769917,134,455
"925","121309",2004,19040,58.209741,135,425
"926","121309",2005,20200,61.344362,139,446
"927","121309",2006,21620,64.712386,145,412
"928","121309",2007,23200,70.395941,151,420
"929","121309",2008,24580,74.603572,146,425
"930","121309",2009,25300,75.869748,154,390
"931","121309",2010,26500,74.640141,142,409
"932","121345",1991,14800,51.18819,145,209
"933","121345",1992,15700,48.318258,160,212
"934","121345",1993,16720,50.93858,161,205
"935","121345",1995,18600,53.782854,154,209
"936","121345",1996,19530,59.827445,154,190
"937","121345",1997,20500,54.944,152,210
"938","121345",1998,21420,58.713,161,211
"939","121345",1999,22940,61.649,155,224
"940","121345",2000,23910,68.362,156,238
"941","121345",2001,24750,73.691,157,234
"942","121345",2002,25730,79.614,168,224
"943","121345",2003,26890,81.475,174,208
"944","121345",2004,28100,85.903,181,204
"945","121345",2005,29650,92.208,190,186
"946","121345",2006,31580,97.923,197,185
"947","121345",2007,33635,107.885,204,173
"948","121345",2008,35318,117.795,199,174
"949","121345",2009,36710,122.066,200,166
"950","121345",2010,38087,119.226,200,191
"951","122409",1991,936,227.019824,1018,1325
"952","122409",1992,1500,227.233457,940,947
"953","122409",1993,1674,224.287564,909,842
"954","122409",1995,1891,232.012356,894,1238
"955","122409",1996,1935,239.045921,891,1234
"956","122409",1997,1932,259.9739,904,1347
"957","122409",1998,1784,270.970122,907,1419
"958","122409",1999,0,455.657919,934,1433
"959","122409",2000,0,491.896381,984.5,1441
"960","122409",2001,0,552.161941,1035,1694
"961","122409",2002,0,358.4087,1042,1890
"962","122409",2003,0,376.491591,977,1859
"963","122409",2004,0,375.735184,886,1905
"964","122409",2005,0,380.037223,931,1807
"965","122409",2006,0,409.635765,964,2158
"966","122409",2007,0,442.960243,959,2312
"967","122409",2008,0,461.274537,966,1577
"968","122409",2009,0,485.907668,900,1389
"969","122409",2010,0,448.380833,849,1332
"970","122436",1991,11440,87.507968,254,645
"971","122436",1992,12240,95.281353,263,636
"972","122436",1993,12970,101.857006,265,619
"973","122436",1995,14320,114.33794,271,674
"974","122436",1996,14960,113.301942,274,734
"975","122436",1997,15780,118.7915,283,736
"976","122436",1998,16470,104.398779,288,719
"977","122436",1999,17780,100.223179,294,726
"978","122436",2000,19020,126.694407,305,745
"979","122436",2001,20350,140.623237,316,677
"980","122436",2002,21880,159.117364,328,732
"981","122436",2003,23410,172.482766,341,726
"982","122436",2004,24860,186.105454,340,830
"983","122436",2005,26350,202.442757,359,760
"984","122436",2006,30480,217.95647,363,702
"985","122436",2007,32300,228.228196,367,654
"986","122436",2008,34000,240.35038,369,810
"987","122436",2009,35870,250.522,381,645
"988","122436",2010,36950,249.17,393,729
"989","122597",1991,936,173.74552,807,308
"990","122597",1992,1444,177.144916,727,276
"991","122597",1993,1674,177.210792,709,263
"992","122597",1995,1891,213.031231,728,349
"993","122597",1996,1935,221.825775,760,393
"994","122597",1997,1978,260.352475,767,380
"995","122597",1998,1884,270.610503,772,413
"996","122597",1999,0,270.28207,793,491
"997","122597",2000,0,321.215251,781,474
"998","122597",2001,0,330.565769,769,477
"999","122597",2002,0,318.102245,784,510
"1000","122597",2003,0,334.352479,792,685
"1001","122597",2004,0,349.783837,767,843
"1002","122597",2005,0,363.029773,775,981
"1003","122597",2006,0,372.458625,787,1019
"1004","122597",2007,0,401.986541,845,1118
"1005","122597",2008,0,431.055092,860,1157
"1006","122597",2009,0,437.219606,852,1182
"1007","122597",2010,0,425.501559,803,1049
"1008","122612",1991,11040,76.347,240,227
"1009","122612",1992,11816,91.964,261,219
"1010","122612",1993,12578,99.669,262,208
"1011","122612",1995,14108,115.33,284,196
"1012","122612",1996,14920,118.647501,290,214
"1013","122612",1997,15850,130.843,303,210
"1014","122612",1998,16630,134.134,303,249
"1015","122612",1999,17710,142.61,332,328
"1016","122612",2000,18860,151.306,321,315
"1017","122612",2001,20190,137.386,310,357
"1018","122612",2002,21660,151.415,326,303
"1019","122612",2003,23220,160.713,345,351
"1020","122612",2004,24800,176.31,344,358
"1021","122612",2005,26680,186.497,348,372
"1022","122612",2006,28420,196.554,367,417
"1023","122612",2007,30840,209.197,371,428
"1024","122612",2008,33160,227.664,380,439
"1025","122612",2009,34430,242.267,386,416
"1026","122612",2010,36000,241.025,394,413
"1027","122931",1991,11271,100.83,317,620
"1028","122931",1992,12150,104.169999,326,552
"1029","122931",1993,12879,114.575,324,492
"1030","122931",1995,14604,126.403,322,580
"1031","122931",1996,15450,135.478,344,618
"1032","122931",1997,16455,116.713,359,592
"1033","122931",1998,17442,123.907,369,588
"1034","122931",1999,19095,129.263,399,649
"1035","122931",2000,20337,140.502,405,601
"1036","122931",2001,22572,153.908,411,597
"1037","122931",2002,23925,166.079,413,694
"1038","122931",2003,25365,176.398,416,566
"1039","122931",2004,27135,185.846,423,693
"1040","122931",2005,28899,192.145,447,699
"1041","122931",2006,30900,202.454,474,655
"1042","122931",2007,33000,216.959,506,548
"1043","122931",2008,34950,233.935,512,471
"1044","122931",2009,36000,251.943,434,412
"1045","122931",2010,37368,253.701,448,639
"1046","123554",1991,11036,42.020652,123,292
"1047","123554",1992,11966,43.954359,135,324
"1048","123554",1993,12636,49.22622,135,301
"1049","123554",1995,14250,55.791762,160,326
"1050","123554",1996,15098,53.887764,155,317
"1051","123554",1997,15880,52.776669,164,388
"1052","123554",1998,16809,55.857277,172,386
