"","unitid","instnm","semester","quarter","year","yearofsem","after"
"389","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","1","0",2000,NA,NA
"390","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","1","0",2001,NA,NA
"391","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","1","0",2002,NA,NA
"392","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","1","0",2003,NA,NA
"393","106458","ARKANSAS STATE UNIVERSITY-MAIN CAMPUS","1","0",2004,NA,NA
"394","106458","Arkansas State University-Main Campus","1","0",2005,NA,NA
"395","106458","Arkansas State University-Main Campus","1","0",2006,NA,NA
"396","106458","Arkansas State University-Main Campus","1","0",2007,NA,NA
"397","106458","Arkansas State University-Main Campus","1","0",2008,NA,NA
"398","106458","Arkansas State University-Main Campus","1","0",2009,NA,NA
"399","106458","Arkansas State University-Main Campus","1","0",2010,NA,NA
"400","106467","ARKANSAS TECH UNIVERSITY","1","0",1991,NA,NA
"401","106467","ARKANSAS TECH UNIVERSITY","1","0",1992,NA,NA
"402","106467","ARKANSAS TECH UNIVERSITY","1","0",1993,NA,NA
"403","106467","ARKANSAS TECH UNIVERSITY","1","0",1995,NA,NA
"404","106467","ARKANSAS TECH UNIVERSITY","1","0",1996,NA,NA
"405","106467","ARKANSAS TECH UNIVERSITY","1","0",1997,NA,NA
"406","106467","ARKANSAS TECH UNIVERSITY","1","0",1998,NA,NA
"407","106467","ARKANSAS TECH UNIVERSITY","1","0",1999,NA,NA
"408","106467","ARKANSAS TECH UNIVERSITY","1","0",2000,NA,NA
"409","106467","ARKANSAS TECH UNIVERSITY","1","0",2001,NA,NA
"410","106467","ARKANSAS TECH UNIVERSITY","1","0",2002,NA,NA
"411","106467","ARKANSAS TECH UNIVERSITY","1","0",2003,NA,NA
"412","106467","ARKANSAS TECH UNIVERSITY","1","0",2004,NA,NA
"413","106467","Arkansas Tech University","1","0",2005,NA,NA
"414","106467","Arkansas Tech University","1","0",2006,NA,NA
"415","106467","Arkansas Tech University","1","0",2007,NA,NA
"416","106467","Arkansas Tech University","1","0",2008,NA,NA
"417","106467","Arkansas Tech University","1","0",2009,NA,NA
"418","106467","Arkansas Tech University","1","0",2010,NA,NA
"419","106485","UNIVERSITY OF ARKANSAS-MONTICELLO","1","0",1991,NA,NA
"420","106485","UNIVERSITY OF ARKANSAS-MONTICELLO","1","0",1992,NA,NA
"421","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1993,NA,NA
"422","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1995,NA,NA
"423","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1996,NA,NA
"424","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1997,NA,NA
"425","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1998,NA,NA
"426","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",1999,NA,NA
"427","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",2000,NA,NA
"428","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",2001,NA,NA
"429","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",2002,NA,NA
"430","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",2003,NA,NA
"431","106485","UNIVERSITY OF ARKANSAS AT MONTICELLO","1","0",2004,NA,NA
"432","106485","University of Arkansas at Monticello","1","0",2005,NA,NA
"433","106485","University of Arkansas at Monticello","1","0",2006,NA,NA
"434","106485","University of Arkansas at Monticello","1","0",2007,NA,NA
"435","106485","University of Arkansas at Monticello","1","0",2008,NA,NA
"436","106485","University of Arkansas at Monticello","1","0",2009,NA,NA
"437","106485","University of Arkansas at Monticello","1","0",2010,NA,NA
"438","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1991,NA,NA
"439","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1992,NA,NA
"440","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1993,NA,NA
"441","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1995,NA,NA
"442","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1996,NA,NA
"443","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1997,NA,NA
"444","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1998,NA,NA
"445","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",1999,NA,NA
"446","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",2000,NA,NA
"447","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",2001,NA,NA
"448","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",2002,NA,NA
"449","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",2003,NA,NA
"450","106704","UNIVERSITY OF CENTRAL ARKANSAS","1","0",2004,NA,NA
"451","106704","University of Central Arkansas","1","0",2005,NA,NA
"452","106704","University of Central Arkansas","1","0",2006,NA,NA
"453","106704","University of Central Arkansas","1","0",2007,NA,NA
"454","106704","University of Central Arkansas","1","0",2008,NA,NA
"455","106704","University of Central Arkansas","1","0",2009,NA,NA
"456","106704","University of Central Arkansas","1","0",2010,NA,NA
"457","107044","HARDING UNIVERSITY","1","0",1991,NA,NA
"458","107044","HARDING UNIVERSITY","1","0",1992,NA,NA
"459","107044","HARDING UNIVERSITY","1","0",1993,NA,NA
"460","107044","HARDING UNIVERSITY","1","0",1995,NA,NA
"461","107044","HARDING UNIVERSITY","1","0",1996,NA,NA
"462","107044","HARDING UNIVERSITY","1","0",1997,NA,NA
"463","107044","HARDING UNIVERSITY","1","0",1998,NA,NA
"464","107044","HARDING UNIVERSITY","1","0",1999,NA,NA
"465","107044","HARDING UNIVERSITY","1","0",2000,NA,NA
"466","107044","HARDING UNIVERSITY","1","0",2001,NA,NA
"467","107044","HARDING UNIVERSITY","1","0",2002,NA,NA
"468","107044","HARDING UNIVERSITY","1","0",2003,NA,NA
"469","107044","HARDING UNIVERSITY","1","0",2004,NA,NA
"470","107044","Harding University","1","0",2005,NA,NA
"471","107044","Harding University","1","0",2006,NA,NA
"472","107044","Harding University","1","0",2007,NA,NA
"473","107044","Harding University","1","0",2008,NA,NA
"474","107044","Harding University","1","0",2009,NA,NA
"475","107044","Harding University","1","0",2010,NA,NA
"476","107080","HENDRIX COLLEGE","0","1",1991,2002,0
"477","107080","HENDRIX COLLEGE","0","1",1992,2002,0
"478","107080","HENDRIX COLLEGE","0","1",1993,2002,0
"479","107080","HENDRIX COLLEGE","0","1",1995,2002,0
"480","107080","HENDRIX COLLEGE","0","1",1996,2002,0
"481","107080","HENDRIX COLLEGE","0","1",1997,2002,0
"482","107080","HENDRIX COLLEGE","0","1",1998,2002,0
"483","107080","HENDRIX COLLEGE","0","1",1999,2002,0
"484","107080","HENDRIX COLLEGE","0","1",2000,2002,0
"485","107080","HENDRIX COLLEGE","0","1",2001,2002,0
"486","107080","HENDRIX COLLEGE","1","0",2002,2002,1
"487","107080","HENDRIX COLLEGE","1","0",2003,2002,1
"488","107080","HENDRIX COLLEGE","1","0",2004,2002,1
"489","107080","Hendrix College","1","0",2005,2002,1
"490","107080","Hendrix College","1","0",2006,2002,1
"491","107080","Hendrix College","1","0",2007,2002,1
"492","107080","Hendrix College","1","0",2008,2002,1
"493","107080","Hendrix College","1","0",2009,2002,1
"494","107080","Hendrix College","1","0",2010,2002,1
"495","107141","JOHN BROWN UNIVERSITY","1","0",1991,NA,NA
"496","107141","JOHN BROWN UNIVERSITY","1","0",1992,NA,NA
"497","107141","JOHN BROWN UNIVERSITY","1","0",1993,NA,NA
"498","107141","JOHN BROWN UNIVERSITY","1","0",1995,NA,NA
"499","107141","JOHN BROWN UNIVERSITY","1","0",1996,NA,NA
"500","107141","JOHN BROWN UNIVERSITY","1","0",1997,NA,NA
"501","107141","JOHN BROWN UNIVERSITY","1","0",1998,NA,NA
"502","107141","JOHN BROWN UNIVERSITY","1","0",1999,NA,NA
"503","107141","JOHN BROWN UNIVERSITY","1","0",2000,NA,NA
"504","107141","JOHN BROWN UNIVERSITY","1","0",2001,NA,NA
"505","107141","JOHN BROWN UNIVERSITY","1","0",2002,NA,NA
"506","107141","JOHN BROWN UNIVERSITY","1","0",2003,NA,NA
"507","107141","JOHN BROWN UNIVERSITY","1","0",2004,NA,NA
"508","107141","John Brown University","1","0",2005,NA,NA
"509","107141","John Brown University","1","0",2006,NA,NA
"510","107141","John Brown University","1","0",2007,NA,NA
"511","107141","John Brown University","1","0",2008,NA,NA
"512","107141","John Brown University","1","0",2009,NA,NA
"513","107141","John Brown University","1","0",2010,NA,NA
"514","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1991,NA,NA
"515","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1992,NA,NA
"516","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1993,NA,NA
"517","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1995,NA,NA
"518","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1996,NA,NA
"519","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1997,NA,NA
"520","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1998,NA,NA
"521","107512","OUACHITA BAPTIST UNIVERSITY","1","0",1999,NA,NA
"522","107512","OUACHITA BAPTIST UNIVERSITY","1","0",2000,NA,NA
"523","107512","OUACHITA BAPTIST UNIVERSITY","1","0",2001,NA,NA
"524","107512","OUACHITA BAPTIST UNIVERSITY","1","0",2002,NA,NA
"525","107512","OUACHITA BAPTIST UNIVERSITY","1","0",2003,NA,NA
"526","107512","OUACHITA BAPTIST UNIVERSITY","1","0",2004,NA,NA
"527","107512","Ouachita Baptist University","1","0",2005,NA,NA
"528","107512","Ouachita Baptist University","1","0",2006,NA,NA
"529","107512","Ouachita Baptist University","1","0",2007,NA,NA
"530","107512","Ouachita Baptist University","1","0",2008,NA,NA
"531","107512","Ouachita Baptist University","1","0",2009,NA,NA
"532","107512","Ouachita Baptist University","1","0",2010,NA,NA
"533","107558","UNIVERSITY OF THE OZARKS","1","0",1991,NA,NA
"534","107558","UNIVERSITY OF THE OZARKS","1","0",1992,NA,NA
"535","107558","UNIVERSITY OF THE OZARKS","1","0",1993,NA,NA
"536","107558","UNIVERSITY OF THE OZARKS","1","0",1995,NA,NA
"537","107558","UNIVERSITY OF THE OZARKS","1","0",1996,NA,NA
"538","107558","UNIVERSITY OF THE OZARKS","1","0",1997,NA,NA
"539","107558","UNIVERSITY OF THE OZARKS","1","0",1998,NA,NA
"540","107558","UNIVERSITY OF THE OZARKS","1","0",1999,NA,NA
"541","107558","UNIVERSITY OF THE OZARKS","1","0",2000,NA,NA
"542","107558","UNIVERSITY OF THE OZARKS","1","0",2001,NA,NA
"543","107558","UNIVERSITY OF THE OZARKS","1","0",2002,NA,NA
"544","107558","UNIVERSITY OF THE OZARKS","1","0",2003,NA,NA
"545","107558","UNIVERSITY OF THE OZARKS","1","0",2004,NA,NA
"546","107558","University of the Ozarks","1","0",2005,NA,NA
"547","107558","University of the Ozarks","1","0",2006,NA,NA
"548","107558","University of the Ozarks","1","0",2007,NA,NA
"549","107558","University of the Ozarks","1","0",2008,NA,NA
"550","107558","University of the Ozarks","1","0",2009,NA,NA
"551","107558","University of the Ozarks","1","0",2010,NA,NA
"552","110097","BIOLA UNIVERSITY","1","0",1991,NA,NA
"553","110097","BIOLA UNIVERSITY","1","0",1992,NA,NA
"554","110097","BIOLA UNIVERSITY","1","0",1993,NA,NA
"555","110097","BIOLA UNIVERSITY","1","0",1995,NA,NA
"556","110097","BIOLA UNIVERSITY","1","0",1996,NA,NA
"557","110097","BIOLA UNIVERSITY","1","0",1997,NA,NA
"558","110097","BIOLA UNIVERSITY","1","0",1998,NA,NA
"559","110097","BIOLA UNIVERSITY","1","0",1999,NA,NA
"560","110097","BIOLA UNIVERSITY","1","0",2000,NA,NA
"561","110097","BIOLA UNIVERSITY","1","0",2001,NA,NA
"562","110097","BIOLA UNIVERSITY","1","0",2002,NA,NA
"563","110097","BIOLA UNIVERSITY","1","0",2003,NA,NA
"564","110097","BIOLA UNIVERSITY","1","0",2004,NA,NA
"565","110097","Biola University","1","0",2005,NA,NA
"566","110097","Biola University","1","0",2006,NA,NA
"567","110097","Biola University","1","0",2007,NA,NA
"568","110097","Biola University","1","0",2008,NA,NA
"569","110097","Biola University","1","0",2009,NA,NA
"570","110097","Biola University","1","0",2010,NA,NA
"571","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1991,NA,NA
"572","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1992,NA,NA
"573","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1993,NA,NA
"574","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1995,NA,NA
"575","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1996,NA,NA
"576","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1997,NA,NA
"577","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1998,NA,NA
"578","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",1999,NA,NA
"579","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",2000,NA,NA
"580","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",2001,NA,NA
"581","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",2002,NA,NA
"582","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",2003,NA,NA
"583","110404","CALIFORNIA INSTITUTE OF TECHNOLOGY","0","1",2004,NA,NA
"584","110404","California Institute of Technology","0","1",2005,NA,NA
"585","110404","California Institute of Technology","0","1",2006,NA,NA
"586","110404","California Institute of Technology","0","1",2007,NA,NA
"587","110404","California Institute of Technology","0","1",2008,NA,NA
"588","110404","California Institute of Technology","0","1",2009,NA,NA
"589","110404","California Institute of Technology","0","1",2010,NA,NA
"590","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1991,NA,NA
"591","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1992,NA,NA
"592","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1993,NA,NA
"593","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1995,NA,NA
"594","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1996,NA,NA
"595","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1997,NA,NA
"596","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1998,NA,NA
"597","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",1999,NA,NA
"598","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",2000,NA,NA
"599","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",2001,NA,NA
"600","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",2002,NA,NA
"601","110422","CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO","0","1",2003,NA,NA
"602","110422","CALIFORNIA POLYTECHNIC STATE UNIVERSITY-SAN LUIS OBISPO","0","1",2004,NA,NA
"603","110422","California Polytechnic State University-San Luis Obispo","0","1",2005,NA,NA
"604","110422","California Polytechnic State University-San Luis Obispo","0","1",2006,NA,NA
"605","110422","California Polytechnic State University-San Luis Obispo","0","1",2007,NA,NA
"606","110422","California Polytechnic State University-San Luis Obispo","0","1",2008,NA,NA
"607","110422","California Polytechnic State University-San Luis Obispo","0","1",2009,NA,NA
"608","110422","California Polytechnic State University-San Luis Obispo","0","1",2010,NA,NA
"609","110486","CALIFORNIA STATE COLLEGE-BAKERSFIELD","0","1",1991,NA,NA
"610","110486","CALIFORNIA STATE BAKERSFIELD UNIVERSITY","0","1",1992,NA,NA
"611","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1993,NA,NA
"612","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1995,NA,NA
"613","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1996,NA,NA
"614","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1997,NA,NA
"615","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1998,NA,NA
"616","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",1999,NA,NA
"617","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",2000,NA,NA
"618","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",2001,NA,NA
"619","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",2002,NA,NA
"620","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",2003,NA,NA
"621","110486","CALIFORNIA STATE UNIVERSITY-BAKERSFIELD","0","1",2004,NA,NA
"622","110486","California State University-Bakersfield","0","1",2005,NA,NA
"623","110486","California State University-Bakersfield","0","1",2006,NA,NA
"624","110486","California State University-Bakersfield","0","1",2007,NA,NA
"625","110486","California State University-Bakersfield","0","1",2008,NA,NA
"626","110486","California State University-Bakersfield","0","1",2009,NA,NA
"627","110486","California State University-Bakersfield","0","1",2010,NA,NA
"628","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1991,NA,NA
"629","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1992,NA,NA
"630","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1993,NA,NA
"631","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1995,NA,NA
"632","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1996,NA,NA
"633","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1997,NA,NA
"634","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1998,NA,NA
"635","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",1999,NA,NA
"636","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",2000,NA,NA
"637","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",2001,NA,NA
"638","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",2002,NA,NA
"639","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",2003,NA,NA
"640","110495","CALIFORNIA STATE UNIVERSITY-STANISLAUS","1","0",2004,NA,NA
"641","110495","California State University-Stanislaus","1","0",2005,NA,NA
"642","110495","California State University-Stanislaus","1","0",2006,NA,NA
"643","110495","California State University-Stanislaus","1","0",2007,NA,NA
"644","110495","California State University-Stanislaus","1","0",2008,NA,NA
"645","110495","California State University-Stanislaus","1","0",2009,NA,NA
"646","110495","California State University-Stanislaus","1","0",2010,NA,NA
"647","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1991,NA,NA
"648","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1992,NA,NA
"649","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1993,NA,NA
"650","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1995,NA,NA
"651","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1996,NA,NA
"652","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1997,NA,NA
"653","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1998,NA,NA
"654","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",1999,NA,NA
"655","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",2000,NA,NA
"656","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",2001,NA,NA
"657","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",2002,NA,NA
"658","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",2003,NA,NA
"659","110510","CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO","0","1",2004,NA,NA
"660","110510","California State University-San Bernardino","0","1",2005,NA,NA
"661","110510","California State University-San Bernardino","0","1",2006,NA,NA
"662","110510","California State University-San Bernardino","0","1",2007,NA,NA
"663","110510","California State University-San Bernardino","0","1",2008,NA,NA
"664","110510","California State University-San Bernardino","0","1",2009,NA,NA
"665","110510","California State University-San Bernardino","0","1",2010,NA,NA
"666","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA","0","1",1991,NA,NA
"667","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA","0","1",1992,NA,NA
"668","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1993,NA,NA
"669","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1995,NA,NA
"670","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1996,NA,NA
"671","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1997,NA,NA
"672","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1998,NA,NA
"673","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",1999,NA,NA
"674","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",2000,NA,NA
"675","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",2001,NA,NA
"676","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",2002,NA,NA
"677","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",2003,NA,NA
"678","110529","CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA","0","1",2004,NA,NA
"679","110529","California State Polytechnic University-Pomona","0","1",2005,NA,NA
"680","110529","California State Polytechnic University-Pomona","0","1",2006,NA,NA
"681","110529","California State Polytechnic University-Pomona","0","1",2007,NA,NA
"682","110529","California State Polytechnic University-Pomona","0","1",2008,NA,NA
"683","110529","California State Polytechnic University-Pomona","0","1",2009,NA,NA
"684","110529","California State Polytechnic University-Pomona","0","1",2010,NA,NA
"685","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1991,NA,NA
"686","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1992,NA,NA
"687","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1993,NA,NA
"688","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1995,NA,NA
"689","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1996,NA,NA
"690","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1997,NA,NA
"691","110538","CALIFORNIA STATE UNIVERSITY-CHICO","1","0",1998,NA,NA
